		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001110111  224  261  262  250  255  242  237  250  4.958263 0.762028 SUCCESS  48
001111011  236  226  263  228  253  239  266  220 11.207507 0.190217 SUCCESS  49
001111101  268  242  245  247  260  250  242  271  4.252323 0.833671 SUCCESS  50
001111111  250  239  271  229  249  254  220  260  8.353883 0.399687 SUCCESS  51
010000011  240  240  211  234  244  265  229  261 11.574828 0.171206 SUCCESS  52
010000111  257  217  252  272  238  221  245  251 10.904186 0.207187 SUCCESS  53
010001011  235  291  232  253  253  241  274  260 12.437859 0.132711 SUCCESS  54
010001111  259  230  248  247  221  240  239  256  6.578949 0.582664 SUCCESS  55
010010011  238  237  225  240  239  255  238  250  5.484356 0.704773 SUCCESS  56
010010111  254  237  277  250  251  253  235  256  4.904477 0.767735 SUCCESS  57
010011011  284  235  234  232  262  254  234  241 10.166570 0.253529 SUCCESS  58
010011111  273  231  264  248  252  244  245  238  5.373810 0.716977 SUCCESS  59
010100011  270  271  245  255  267  280  240  245  9.132356 0.331254 SUCCESS  60
010100111  262  250  252  234  256  231  258  260  3.992962 0.857758 SUCCESS  61
010101011  238  237  245  272  254  257  237  265  5.300630 0.725014 SUCCESS  62
010101111  250  251  265  240  253  244  199  242 12.553834 0.128151 SUCCESS  63
010110011  277  247  272  260  259  228  307  242 21.526246 0.005873 FAILURE  64
010110111  243  233  253  241  250  240  229  254  4.067952 0.850941 SUCCESS  65
010111011  246  260  232  236  255  260  252  256  3.313657 0.913161 SUCCESS  66
010111111  218  240  252  257  235  247  237  238  7.123014 0.523420 SUCCESS  67
011000111  265  257  251  258  252  264  230  239  4.387693 0.820561 SUCCESS  68
011001111  270  251  217  246  269  217  262  252 12.840347 0.117462 SUCCESS  69
011010111  213  229  232  265  267  251  246  234 12.077131 0.147796 SUCCESS  70
011011111  241  243  256  221  256  254  246  236  5.252533 0.730275 SUCCESS  71
011101111  251  271  231  240  250  239  238  233  6.022085 0.644758 SUCCESS  72
011111111  259  263  257  246  246  248  231  237  3.577156 0.893120 SUCCESS  73
100000000  225  264  224  264  249  233  271  228 12.026061 0.150045 SUCCESS  74
100010000  230  254  268  270  236  239  242  255  6.395612 0.603008 SUCCESS  75
100100000  231  210  282  249  244  285  273  269 21.259257 0.006490 FAILURE  76
100101000  244  260  211  270  243  262  233  235 11.430279 0.178490 SUCCESS  77
100110000  279  239  222  250  256  254  244  249  7.591184 0.474387 SUCCESS  78
100111000  226  252  269  228  236  257  235  258  8.100081 0.423756 SUCCESS  79
101000000  208  271  234  253  246  253  268  244 11.809236 0.159920 SUCCESS  80
101000100  252  219  251  263  253  243  246  256  5.148840 0.741556 SUCCESS  81
101001000  254  224  254  238  242  252  281  277 10.801398 0.213208 SUCCESS  82
101001100  250  240  273  254  249  281  258  284 11.707871 0.164722 SUCCESS  83
101010000  271  253  241  252  291  247  263  248  9.929964 0.269976 SUCCESS  84
101010100  256  233  236  260  283  242  226  263 10.421923 0.236652 SUCCESS  85
101011000  263  242  243  258  242  236  236  286  8.680994 0.369917 SUCCESS  86
101011100  249  246  249  251  246  256  262  260  1.305737 0.995483 SUCCESS  87
101100000  266  256  233  261  239  241  225  253  6.359927 0.606983 SUCCESS  88
101100100  256  239  246  260  249  280  252  248  4.894263 0.768815 SUCCESS  89
101101000  223  256  260  258  246  237  258  239  5.371483 0.717233 SUCCESS  90
101101100  287  251  243  285  291  274  260  269 22.205293 0.004549 FAILURE  91
101110000  281  245  251  237  260  255  234  246  6.426513 0.599570 SUCCESS  92
101110100  228  257  249  217  229  271  278  236 14.414230 0.071587 SUCCESS  93
101111000  254  249  269  242  234  255  246  249  3.061406 0.930445 SUCCESS  94
101111100  269  263  276  258  271  241  223  225 13.019547 0.111179 SUCCESS  95
110000000  273  248  219  258  244  248  238  253  7.242093 0.510752 SUCCESS  96
110000010  259  269  261  263  221  255  233  264  8.621390 0.375234 SUCCESS  97
110000100  293  260  259  259  242  239  230  249 11.162513 0.192660 SUCCESS  98
110001000  224  247  276  274  235  224  248  244 11.903749 0.155550 SUCCESS  99
110001010  252  259  256  257  290  250  241  249  7.669406 0.466411 SUCCESS 100
110010000  235  250  268  260  214  245  244  252  8.311992 0.403602 SUCCESS 101
110010010  253  231  249  259  259  247  239  245  2.844194 0.943751 SUCCESS 102
110010100  227  244  232  234  260  276  233  248  9.154206 0.329455 SUCCESS 103
110011000  288  249  240  251  273  260  240  242  9.682885 0.287992 SUCCESS 104
110011010  243  253  242  254  274  269  254  247  4.555774 0.803828 SUCCESS 105
110100000  219  275  216  251  210  231  255  275 22.142715 0.004658 FAILURE 106
110100010  227  244  238  240  240  263  268  246  5.862408 0.662641 SUCCESS 107
110100100  272  232  263  248  228  252  253  255  6.218869 0.622730 SUCCESS 108
110101000  287  272  259  227  262  259  262  280 15.454651 0.050885 SUCCESS 109
110101010  255  240  231  263  264  247  226  239  6.437374 0.598362 SUCCESS 110
110101100  286  244  249  259  257  257  279  263 10.446618 0.235067 SUCCESS 111
110110000  283  263  234  279  250  242  233  236 12.017527 0.150424 SUCCESS 112
110110010  260  216  254  286  275  281  251  228 19.199879 0.013826 SUCCESS 113
110110100  226  240  264  242  263  242  259  231  6.661051 0.573604 SUCCESS 114
110111000  232  255  262  219  259  237  218  248 11.294263 0.185577 SUCCESS 115
110111010  247  252  258  209  251  245  270  259  9.369996 0.312051 SUCCESS 116
110111100  262  248  253  244  247  255  269  262  3.033737 0.932223 SUCCESS 117
111000000  259  248  235  261  252  261  230  248  3.971111 0.859720 SUCCESS 118
111000010  265  238  264  256  259  259  213  249  8.825414 0.357237 SUCCESS 119
111000100  228  229  273  241  230  235  216  222 16.946949 0.030666 SUCCESS 120
111000110  245  261  280  238  238  256  243  242  6.136121 0.631987 SUCCESS 121
111001000  250  253  251  241  213  224  252  248  8.861745 0.354093 SUCCESS 122
111001010  226  256  225  232  264  257  256  255  7.720735 0.461214 SUCCESS 123
111001100  256  256  243  256  250  264  250  241  1.797697 0.986598 SUCCESS 124
111010000  231  257  213  245  221  235  270  271 15.346432 0.052749 SUCCESS 125
111010010  255  262  257  253  238  265  267  261  4.169705 0.841497 SUCCESS 126
111010100  275  228  238  225  269  253  260  290 16.339273 0.037774 SUCCESS 127
111010110  283  239  267  233  265  267  256  246  9.746626 0.283262 SUCCESS 128
111011000  241  247  250  260  260  234  253  217  6.796937 0.558692 SUCCESS 129
111011010  228  239  271  253  243  244  261  234  6.272913 0.616691 SUCCESS 130
111011100  229  259  283  229  259  254  236  242  9.965778 0.267436 SUCCESS 131
111100000  251  251  247  277  245  255  243  259  3.810012 0.873845 SUCCESS 132
111100010  232  226  256  265  238  246  220  241  9.514416 0.300773 SUCCESS 133
111100100  266  237  265  249  230  235  261  227  7.964711 0.436925 SUCCESS 134
111100110  264  252  246  261  261  244  249  259  2.387790 0.966758 SUCCESS 135
111101000  245  238  209  234  217  245  259  268 14.986998 0.059399 SUCCESS 136
111101010  272  237  238  225  257  240  249  272  8.505156 0.385741 SUCCESS 137
111101100  253  220  266  239  273  242  240  224 10.979176 0.202882 SUCCESS 138
111101110  247  243  261  223  249  255  250  237  4.559006 0.803501 SUCCESS 139
111110000  237  252  276  256  258  264  260  237  5.855426 0.663422 SUCCESS 140
111110010  236  238  258  262  256  242  250  238  3.274222 0.915989 SUCCESS 141
111110100  266  251  246  244  229  238  265  276  7.428533 0.491180 SUCCESS 142
111110110  238  232  269  256  245  248  234  223  7.767022 0.456553 SUCCESS 143
111111000  227  273  264  245  258  248  248  250  5.591281 0.692907 SUCCESS 144
111111010  250  228  240  234  246  237  261  257  4.938093 0.764172 SUCCESS 145
111111100  220  266  283  234  257  256  232  249 12.043515 0.149273 SUCCESS 146
111111110  259  263  257  246  246  248  231  237  3.577156 0.893120 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  254  240  268  251  256  277  235  228  7.924242 0.440905 SUCCESS   0
000000011  231  241  231  223  272  277  227  235 14.468533 0.070341 SUCCESS   1
000000101  270  240  262  239  262  271  214  252 10.965341 0.203671 SUCCESS   2
000000111  250  242  265  235  252  266  215  229 10.089253 0.258817 SUCCESS   3
000001001  227  235  246  287  232  258  253  257 10.694473 0.219619 SUCCESS   4
000001011  271  252  244  221  262  248  237  217 11.280558 0.186303 SUCCESS   5
000001101  235  284  239  245  246  207  275  241 16.951345 0.030620 SUCCESS   6
000001111  270  246  284  259  235  261  214  238 14.229341 0.075980 SUCCESS   7
000010001  230  232  262  261  254  249  251  255  4.269002 0.832074 SUCCESS   8
000010011  239  212  254  237  223  258  239  241 11.344558 0.182930 SUCCESS   9
000010101  275  241  260  266  256  241  248  284  9.686505 0.287722 SUCCESS  10
000010111  230  224  241  218  246  258  237  228 12.041059 0.149381 SUCCESS  11
000011001  237  256  262  248  261  249  267  259  3.501131 0.899102 SUCCESS  12
000011011  247  277  225  236  250  225  223  231 13.534651 0.094730 SUCCESS  13
000011101  242  250  273  239  276  248  249  249  5.779143 0.671955 SUCCESS  14
000011111  277  255  283  243  226  265  222  251 14.392638 0.072088 SUCCESS  15
000100011  255  234  276  259  251  237  260  245  5.517325 0.701120 SUCCESS  16
000100101  268  249  250  259  265  241  258  259  3.552073 0.895111 SUCCESS  17
000100111  265  242  231  264  224  246  242  248  6.639717 0.575955 SUCCESS  18
000101001  237  265  243  272  242  271  219  266 10.961851 0.203870 SUCCESS  19
000101011  277  239  240  267  254  254  263  280  9.691030 0.287385 SUCCESS  20
000101101  257  268  239  222  251  253  237  224  8.818691 0.357821 SUCCESS  21
000101111  239  223  243  236  239  261  266  235  7.514255 0.482295 SUCCESS  22
000110011  251  257  245  255  254  243  246  245  0.851790 0.999023 SUCCESS  23
000110101  278  260  262  261  238  253  268  254  6.803143 0.558013 SUCCESS  24
000110111  250  261  242  230  262  232  258  237  5.317051 0.723214 SUCCESS  25
000111001  241  255  250  249  234  274  259  242  4.485438 0.810888 SUCCESS  26
000111011  248  251  247  244  278  238  239  270  6.203871 0.624407 SUCCESS  27
000111101  263  241  222  244  267  250  236  268  7.772970 0.455956 SUCCESS  28
000111111  267  250  268  261  237  259  270  269  7.230198 0.512012 SUCCESS  29
001000011  239  228  248  237  214  233  255  266 10.928881 0.205762 SUCCESS  30
001000101  234  255  234  248  260  268  235  245  5.024202 0.754986 SUCCESS  31
001000111  246  260  282  263  248  249  252  263  6.160428 0.629267 SUCCESS  32
001001011  233  230  256  229  242  255  261  265  6.620194 0.578109 SUCCESS  33
001001101  239  234  268  274  239  254  250  226  8.231313 0.411207 SUCCESS  34
001001111  264  216  236  257  242  241  247  225  9.821099 0.277808 SUCCESS  35
001010011  230  279  268  237  241  260  247  272  9.967200 0.267336 SUCCESS  36
001010101  256  227  223  257  272  264  214  252 13.743976 0.088688 SUCCESS  37
001010111  284  236  241  257  238  270  232  279 13.207152 0.104918 SUCCESS  38
001011011  259  269  232  221  237  241  258  229  9.765503 0.281872 SUCCESS  39
001011101  266  231  263  235  251  235  254  253  5.219822 0.733844 SUCCESS  40
001011111  259  208  247  231  253  245  279  240 13.193317 0.105369 SUCCESS  41
001100101  259  266  267  238  241  238  253  241  4.489446 0.810488 SUCCESS  42
001100111  243  283  254  250  261  235  251  251  6.217964 0.622831 SUCCESS  43
001101011  279  276  268  255  256  260  264  255  9.212000 0.324729 SUCCESS  44
001101101  245  265  239  241  236  257  224  245  5.777851 0.672100 SUCCESS  45
001101111  249  244  245  231  247  243  274  259  4.707305 0.788352 SUCCESS  46
001110101  219  276  250  275  241  245  252  245  9.917681 0.270851 SUCCESS  47
001110111  245  254  223  243  240  250  273  249  5.992089 0.648118 SUCCESS  48
001111011  249  249  254  219  253  246  248  270  5.823879 0.666953 SUCCESS  49
001111101  265  269  258  267  249  234  237  253  5.688897 0.682034 SUCCESS  50
001111111  265  263  244  259  243  264  274  252  5.535814 0.699069 SUCCESS  51
010000011  265  259  267  248  249  239  250  227  5.172242 0.739018 SUCCESS  52
010000111  245  255  231  234  227  228  237  249  7.641996 0.469198 SUCCESS  53
010001011  263  247  251  242  255  253  267  234  3.402481 0.906625 SUCCESS  54
010001111  247  248  259  257  252  256  257  270  2.620776 0.955861 SUCCESS  55
010010011  255  234  251  301  257  270  250  231 15.285665 0.053823 SUCCESS  56
010010111  263  264  243  263  259  253  265  252  3.739935 0.879792 SUCCESS  57
010011011  257  257  236  234  242  254  246  249  2.673657 0.953141 SUCCESS  58
010011111  221  224  231  257  235  244  251  233 10.238974 0.248652 SUCCESS  59
010100011  246  281  232  256  283  260  266  281 15.499774 0.050126 SUCCESS  60
010100111  238  255  252  256  248  254  257  254  1.218206 0.996459 SUCCESS  61
010101011  254  241  219  264  285  260  221  263 14.849947 0.062130 SUCCESS  62
010101111  276  227  231  234  235  247  211  278 18.035208 0.020964 SUCCESS  63
010110011  277  264  252  261  248  243  247  251  4.610465 0.798282 SUCCESS  64
010110111  264  265  231  254  258  225  274  266  9.599362 0.294278 SUCCESS  65
010111011  270  216  227  258  247  263  239  270 11.781956 0.161201 SUCCESS  66
010111111  259  211  273  276  224  255  247  249 14.554513 0.068409 SUCCESS  67
011000111  268  255  241  260  268  236  255  269  5.948000 0.653057 SUCCESS  68
011001111  278  269  236  262  284  230  261  286 18.458125 0.018042 SUCCESS  69
011010111  254  276  233  235  249  259  231  264  7.633592 0.470055 SUCCESS  70
011011111  263  248  252  229  259  255  258  242  3.525826 0.897176 SUCCESS  71
011101111  287  248  236  228  230  248  279  259 13.982133 0.082232 SUCCESS  72
011111111  231  234  251  257  256  266  238  218  8.793867 0.359983 SUCCESS  73
100000000  254  240  268  251  256  277  235  228  7.924242 0.440905 SUCCESS  74
100010000  236  266  234  238  234  249  253  260  5.035451 0.753781 SUCCESS  75
100100000  250  259  236  265  260  245  234  250  3.653180 0.886982 SUCCESS  76
100101000  269  240  247  264  266  243  257  246  4.290465 0.830012 SUCCESS  77
100110000  266  236  276  265  265  230  253  263  8.927168 0.348477 SUCCESS  78
100111000  253  255  247  257  225  239  233  248  4.673818 0.791802 SUCCESS  79
101000000  249  221  272  219  247  261  244  250 10.144202 0.255050 SUCCESS  80
101000100  289  223  244  239  248  250  219  263 14.647216 0.066379 SUCCESS  81
101001000  236  251  273  275  249  262  241  256  6.679152 0.571612 SUCCESS  82
101001100  249  272  273  267  248  250  238  242  6.273172 0.616662 SUCCESS  83
101010000  228  247  247  258  201  252  236  210 19.707224 0.011502 SUCCESS  84
101010100  250  255  258  216  257  258  251  256  5.771774 0.672779 SUCCESS  85
101011000  286  252  260  246  263  250  249  235  7.498093 0.483964 SUCCESS  86
101011100  251  272  269  254  249  280  258  279 11.053002 0.198714 SUCCESS  87
101100000  251  289  249  255  260  246  244  246  7.104913 0.525357 SUCCESS  88
101100100  224  228  253  243  266  240  221  232 11.320251 0.184205 SUCCESS  89
101101000  263  242  235  226  266  276  246  241  8.534764 0.383047 SUCCESS  90
101101100  233  259  229  248  264  216  238  228 11.552978 0.172291 SUCCESS  91
